START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,START_TS,END_TS,duration_min,date,year,month,month_name,weekday,hour,day-night,MONTH,DAY
4/24/2016 19:07,4/24/2016 19:16,Business,Cary,Morrisville,3.1,Errand/Supplies,2016-04-24 19:07:00,2016-04-24 19:16:00,9.0,2016-04-24,2016,4,April,Sunday,19,Evening,April,Sun
4/24/2016 19:46,4/24/2016 19:52,Business,Chessington,Chessington,1.9,Errand/Supplies,2016-04-24 19:46:00,2016-04-24 19:52:00,6.0,2016-04-24,2016,4,April,Sunday,19,Evening,April,Sun
4/24/2016 21:41,4/24/2016 21:50,Business,Morrisville,Cary,4.2,Between Offices,2016-04-24 21:41:00,2016-04-24 21:50:00,9.0,2016-04-24,2016,4,April,Sunday,21,Night,April,Sun
4/27/2016 13:30,4/27/2016 13:40,Business,Whitebridge,Burtrose,4.9,Between Offices,2016-04-27 13:30:00,2016-04-27 13:40:00,10.0,2016-04-27,2016,4,April,Wednesday,13,Afternoon,April,Wed
4/27/2016 14:13,4/27/2016 14:25,Business,Burtrose,Whitebridge,4.8,Between Offices,2016-04-27 14:13:00,2016-04-27 14:25:00,12.0,2016-04-27,2016,4,April,Wednesday,14,Afternoon,April,Wed
4/28/2016 12:09,4/28/2016 12:34,Business,Cary,Raleigh,12.4,Customer Visit,2016-04-28 12:09:00,2016-04-28 12:34:00,25.0,2016-04-28,2016,4,April,Thursday,12,Afternoon,April,Thus
4/28/2016 13:30,4/28/2016 13:49,Business,Raleigh,Cary,32.8,Customer Visit,2016-04-28 13:30:00,2016-04-28 13:49:00,19.0,2016-04-28,2016,4,April,Thursday,13,Afternoon,April,Thus
4/28/2016 22:10,4/28/2016 22:28,Business,Morrisville,Cary,5.5,Customer Visit,2016-04-28 22:10:00,2016-04-28 22:28:00,18.0,2016-04-28,2016,4,April,Thursday,22,Night,April,Thus
4/29/2016 11:44,4/29/2016 12:01,Business,Cary,Durham,9.9,Meeting,2016-04-29 11:44:00,2016-04-29 12:01:00,17.0,2016-04-29,2016,4,April,Friday,11,Afternoon,April,Fri
4/29/2016 13:13,4/29/2016 13:34,Business,Durham,Cary,10.0,Meeting,2016-04-29 13:13:00,2016-04-29 13:34:00,21.0,2016-04-29,2016,4,April,Friday,13,Afternoon,April,Fri
4/29/2016 18:46,4/29/2016 19:18,Business,Cary,Durham,14.2,Customer Visit,2016-04-29 18:46:00,2016-04-29 19:18:00,32.0,2016-04-29,2016,4,April,Friday,18,Evening,April,Fri
4/29/2016 22:44,4/29/2016 23:19,Business,Durham,Cary,18.2,Meeting,2016-04-29 22:44:00,2016-04-29 23:19:00,35.0,2016-04-29,2016,4,April,Friday,22,Night,April,Fri
4/30/2016 18:42,4/30/2016 18:57,Business,Whitebridge,Waverly Place,7.7,Meal/Entertain,2016-04-30 18:42:00,2016-04-30 18:57:00,15.0,2016-04-30,2016,4,April,Saturday,18,Evening,April,Sat
05-01-2016 13:45,05-01-2016 13:53,Business,Whitebridge,Westpark Place,2.1,Meal/Entertain,2016-05-01 13:45:00,2016-05-01 13:53:00,8.0,2016-05-01,2016,5,May,Sunday,13,Afternoon,May,Sun
05-01-2016 17:33,05-01-2016 17:45,Business,Whitebridge,Tanglewood,6.2,Between Offices,2016-05-01 17:33:00,2016-05-01 17:45:00,12.0,2016-05-01,2016,5,May,Sunday,17,Evening,May,Sun
05-01-2016 17:54,05-01-2016 18:10,Business,Tanglewood,Parkway,7.5,Meeting,2016-05-01 17:54:00,2016-05-01 18:10:00,16.0,2016-05-01,2016,5,May,Sunday,17,Evening,May,Sun
05-01-2016 22:38,05-01-2016 22:49,Business,Parkway,Whitebridge,3.1,Errand/Supplies,2016-05-01 22:38:00,2016-05-01 22:49:00,11.0,2016-05-01,2016,5,May,Sunday,22,Night,May,Sun
05-02-2016 14:14,05-02-2016 14:21,Business,Whitebridge,Westpark Place,2.2,Errand/Supplies,2016-05-02 14:14:00,2016-05-02 14:21:00,7.0,2016-05-02,2016,5,May,Monday,14,Afternoon,May,Mon
05-02-2016 15:37,05-02-2016 15:48,Business,Westpark Place,Whitebridge,3.9,Meal/Entertain,2016-05-02 15:37:00,2016-05-02 15:48:00,11.0,2016-05-02,2016,5,May,Monday,15,Afternoon,May,Mon
05-03-2016 22:20,05-03-2016 22:28,Business,Morrisville,Cary,2.5,Meal/Entertain,2016-05-03 22:20:00,2016-05-03 22:28:00,8.0,2016-05-03,2016,5,May,Tuesday,22,Night,May,Tues
05-04-2016 15:16,05-04-2016 15:37,Business,Cary,Morrisville,8.7,Meal/Entertain,2016-05-04 15:16:00,2016-05-04 15:37:00,21.0,2016-05-04,2016,5,May,Wednesday,15,Afternoon,May,Wed
05-04-2016 20:55,05-04-2016 21:14,Business,Mcvan,Capitol One,14.5,Errand/Supplies,2016-05-04 20:55:00,2016-05-04 21:14:00,19.0,2016-05-04,2016,5,May,Wednesday,20,Night,May,Wed
05-04-2016 21:30,05-04-2016 21:36,Business,Capitol One,University District,4.5,Meal/Entertain,2016-05-04 21:30:00,2016-05-04 21:36:00,6.0,2016-05-04,2016,5,May,Wednesday,21,Night,May,Wed
05-04-2016 22:19,05-04-2016 22:27,Business,University District,Capitol One,5.0,Meal/Entertain,2016-05-04 22:19:00,2016-05-04 22:27:00,8.0,2016-05-04,2016,5,May,Wednesday,22,Night,May,Wed
05-05-2016 21:24,05-05-2016 21:36,Business,Seattle,Redmond,14.2,Meal/Entertain,2016-05-05 21:24:00,2016-05-05 21:36:00,12.0,2016-05-05,2016,5,May,Thursday,21,Night,May,Thus
05-05-2016 22:34,05-05-2016 22:40,Business,Redmond,Bellevue,2.9,Errand/Supplies,2016-05-05 22:34:00,2016-05-05 22:40:00,6.0,2016-05-05,2016,5,May,Thursday,22,Night,May,Thus
05-05-2016 23:55,05-06-2016 00:08,Business,Bellevue,Seattle,12.9,Meeting,2016-05-05 23:55:00,2016-05-06 00:08:00,13.0,2016-05-05,2016,5,May,Thursday,23,Night,May,Thus
05-06-2016 05:47,05-06-2016 06:02,Business,Capitol One,Mcvan,14.4,Meeting,2016-05-06 05:47:00,2016-05-06 06:02:00,15.0,2016-05-06,2016,5,May,Friday,5,Morning,May,Fri
05-06-2016 16:45,05-06-2016 16:59,Business,Chapel Hill,Morrisville,17.0,Meeting,2016-05-06 16:45:00,2016-05-06 16:59:00,14.0,2016-05-06,2016,5,May,Friday,16,Evening,May,Fri
05-06-2016 17:18,05-06-2016 17:44,Business,Morrisville,Cary,7.9,Customer Visit,2016-05-06 17:18:00,2016-05-06 17:44:00,26.0,2016-05-06,2016,5,May,Friday,17,Evening,May,Fri
05-09-2016 06:08,05-09-2016 06:25,Business,Cary,Morrisville,8.4,Customer Visit,2016-05-09 06:08:00,2016-05-09 06:25:00,17.0,2016-05-09,2016,5,May,Monday,6,Morning,May,Mon
05-09-2016 14:39,05-09-2016 15:06,Business,San Francisco,Palo Alto,20.5,Between Offices,2016-05-09 14:39:00,2016-05-09 15:06:00,27.0,2016-05-09,2016,5,May,Monday,14,Afternoon,May,Mon
05-09-2016 17:58,05-09-2016 18:26,Business,Palo Alto,Sunnyvale,9.8,Customer Visit,2016-05-09 17:58:00,2016-05-09 18:26:00,28.0,2016-05-09,2016,5,May,Monday,17,Evening,May,Mon
05-09-2016 19:35,05-09-2016 19:59,Business,Sunnyvale,Newark,17.6,Customer Visit,2016-05-09 19:35:00,2016-05-09 19:59:00,24.0,2016-05-09,2016,5,May,Monday,19,Evening,May,Mon
05-10-2016 09:03,05-10-2016 09:20,Business,Newark,Menlo Park,9.3,Customer Visit,2016-05-10 09:03:00,2016-05-10 09:20:00,17.0,2016-05-10,2016,5,May,Tuesday,9,Morning,May,Tues
05-10-2016 17:19,05-10-2016 17:31,Business,Menlo Park,Newark,7.9,Customer Visit,2016-05-10 17:19:00,2016-05-10 17:31:00,12.0,2016-05-10,2016,5,May,Tuesday,17,Evening,May,Tues
05-11-2016 08:35,05-11-2016 09:12,Business,Newark,San Francisco,25.6,Meeting,2016-05-11 08:35:00,2016-05-11 09:12:00,37.0,2016-05-11,2016,5,May,Wednesday,8,Morning,May,Wed
05-11-2016 21:47,05-11-2016 22:04,Business,Morrisville,Cary,8.1,Meeting,2016-05-11 21:47:00,2016-05-11 22:04:00,17.0,2016-05-11,2016,5,May,Wednesday,21,Night,May,Wed
5/14/2016 18:35,5/14/2016 18:39,Business,Cary,Morrisville,3.1,Meal/Entertain,2016-05-14 18:35:00,2016-05-14 18:39:00,4.0,2016-05-14,2016,5,May,Saturday,18,Evening,May,Sat
5/14/2016 23:01,5/14/2016 23:05,Business,Morrisville,Cary,3.1,Meal/Entertain,2016-05-14 23:01:00,2016-05-14 23:05:00,4.0,2016-05-14,2016,5,May,Saturday,23,Night,May,Sat
5/17/2016 13:15,5/17/2016 13:23,Business,Whitebridge,Preston,2.8,Errand/Supplies,2016-05-17 13:15:00,2016-05-17 13:23:00,8.0,2016-05-17,2016,5,May,Tuesday,13,Afternoon,May,Tues
5/17/2016 13:56,5/17/2016 14:08,Business,Preston,Westpark Place,2.7,Errand/Supplies,2016-05-17 13:56:00,2016-05-17 14:08:00,12.0,2016-05-17,2016,5,May,Tuesday,13,Afternoon,May,Tues
5/17/2016 14:34,5/17/2016 14:40,Business,Westpark Place,Whitebridge,1.9,Errand/Supplies,2016-05-17 14:34:00,2016-05-17 14:40:00,6.0,2016-05-17,2016,5,May,Tuesday,14,Afternoon,May,Tues
5/18/2016 9:11,5/18/2016 9:41,Business,Cary,Morrisville,8.4,Customer Visit,2016-05-18 09:11:00,2016-05-18 09:41:00,30.0,2016-05-18,2016,5,May,Wednesday,9,Morning,May,Wed
5/18/2016 13:00,5/18/2016 13:02,Business,Morrisville,Raleigh,7.6,Customer Visit,2016-05-18 13:00:00,2016-05-18 13:02:00,2.0,2016-05-18,2016,5,May,Wednesday,13,Afternoon,May,Wed
5/19/2016 14:37,5/19/2016 15:01,Business,Old City,Parkway Museums,2.9,Meal/Entertain,2016-05-19 14:37:00,2016-05-19 15:01:00,24.0,2016-05-19,2016,5,May,Thursday,14,Afternoon,May,Thus
5/20/2016 10:56,5/20/2016 11:07,Business,Old City,Hog Island,11.2,Meeting,2016-05-20 10:56:00,2016-05-20 11:07:00,11.0,2016-05-20,2016,5,May,Friday,10,Morning,May,Fri
5/20/2016 15:43,5/20/2016 16:12,Business,Morrisville,Cary,8.2,Meal/Entertain,2016-05-20 15:43:00,2016-05-20 16:12:00,29.0,2016-05-20,2016,5,May,Friday,15,Afternoon,May,Fri
5/22/2016 15:39,5/22/2016 15:46,Business,Cary,Morrisville,3.0,Meal/Entertain,2016-05-22 15:39:00,2016-05-22 15:46:00,7.0,2016-05-22,2016,5,May,Sunday,15,Afternoon,May,Sun
5/22/2016 18:46,5/22/2016 18:53,Business,Morrisville,Cary,2.5,Meal/Entertain,2016-05-22 18:46:00,2016-05-22 18:53:00,7.0,2016-05-22,2016,5,May,Sunday,18,Evening,May,Sun
5/23/2016 20:19,5/23/2016 20:27,Business,Whitebridge,Savon Height,3.6,Meal/Entertain,2016-05-23 20:19:00,2016-05-23 20:27:00,8.0,2016-05-23,2016,5,May,Monday,20,Night,May,Mon
5/23/2016 21:09,5/23/2016 21:21,Business,Savon Height,Whitebridge,3.6,Errand/Supplies,2016-05-23 21:09:00,2016-05-23 21:21:00,12.0,2016-05-23,2016,5,May,Monday,21,Night,May,Mon
5/27/2016 20:26,5/27/2016 20:30,Business,Whitebridge,Kildaire Farms,4.5,Errand/Supplies,2016-05-27 20:26:00,2016-05-27 20:30:00,4.0,2016-05-27,2016,5,May,Friday,20,Night,May,Fri
5/27/2016 22:11,5/27/2016 22:14,Business,Kilarney Woods,Kildaire Farms,1.7,Errand/Supplies,2016-05-27 22:11:00,2016-05-27 22:14:00,3.0,2016-05-27,2016,5,May,Friday,22,Night,May,Fri
5/28/2016 0:15,5/28/2016 0:21,Business,Kilarney Woods,Whitebridge,4.7,Errand/Supplies,2016-05-28 00:15:00,2016-05-28 00:21:00,6.0,2016-05-28,2016,5,May,Saturday,0,Morning,May,Sat
5/28/2016 12:52,5/28/2016 13:06,Business,Cary,Morrisville,6.1,Meal/Entertain,2016-05-28 12:52:00,2016-05-28 13:06:00,14.0,2016-05-28,2016,5,May,Saturday,12,Afternoon,May,Sat
5/28/2016 14:35,5/28/2016 15:04,Business,Morrisville,Cary,11.3,Customer Visit,2016-05-28 14:35:00,2016-05-28 15:04:00,29.0,2016-05-28,2016,5,May,Saturday,14,Afternoon,May,Sat
5/31/2016 13:54,5/31/2016 14:41,Business,Cary,Raleigh,14.9,Meeting,2016-05-31 13:54:00,2016-05-31 14:41:00,47.0,2016-05-31,2016,5,May,Tuesday,13,Afternoon,May,Tues
5/31/2016 16:02,5/31/2016 16:39,Business,Raleigh,Cary,14.0,Meeting,2016-05-31 16:02:00,2016-05-31 16:39:00,37.0,2016-05-31,2016,5,May,Tuesday,16,Evening,May,Tues
06-01-2016 10:19,06-01-2016 10:47,Business,Cary,Morrisville,6.7,Customer Visit,2016-06-01 10:19:00,2016-06-01 10:47:00,28.0,2016-06-01,2016,6,June,Wednesday,10,Morning,June,Wed
06-01-2016 13:10,06-01-2016 13:39,Business,Morrisville,Cary,9.6,Meeting,2016-06-01 13:10:00,2016-06-01 13:39:00,29.0,2016-06-01,2016,6,June,Wednesday,13,Afternoon,June,Wed
06-03-2016 11:29,06-03-2016 11:49,Business,Cary,Durham,10.4,Meeting,2016-06-03 11:29:00,2016-06-03 11:49:00,20.0,2016-06-03,2016,6,June,Friday,11,Afternoon,June,Fri
06-03-2016 13:08,06-03-2016 13:38,Business,Durham,Cary,9.9,Meeting,2016-06-03 13:08:00,2016-06-03 13:38:00,30.0,2016-06-03,2016,6,June,Friday,13,Afternoon,June,Fri
06-03-2016 15:31,06-03-2016 15:54,Business,Cary,Morrisville,6.0,Meal/Entertain,2016-06-03 15:31:00,2016-06-03 15:54:00,23.0,2016-06-03,2016,6,June,Friday,15,Afternoon,June,Fri
06-03-2016 18:14,06-03-2016 18:29,Business,Townes at Everett Crossing,Chessington,3.3,Errand/Supplies,2016-06-03 18:14:00,2016-06-03 18:29:00,15.0,2016-06-03,2016,6,June,Friday,18,Evening,June,Fri
06-03-2016 18:41,06-03-2016 18:53,Business,Morrisville,Cary,3.1,Errand/Supplies,2016-06-03 18:41:00,2016-06-03 18:53:00,12.0,2016-06-03,2016,6,June,Friday,18,Evening,June,Fri
06-03-2016 19:36,06-03-2016 19:42,Business,Huntington Woods,Weston,1.7,Errand/Supplies,2016-06-03 19:36:00,2016-06-03 19:42:00,6.0,2016-06-03,2016,6,June,Friday,19,Evening,June,Fri
06-03-2016 22:47,06-03-2016 23:06,Business,Morrisville,Cary,4.0,Between Offices,2016-06-03 22:47:00,2016-06-03 23:06:00,19.0,2016-06-03,2016,6,June,Friday,22,Night,June,Fri
06-05-2016 14:03,06-05-2016 14:33,Business,Whitebridge,Savon Height,7.8,Customer Visit,2016-06-05 14:03:00,2016-06-05 14:33:00,30.0,2016-06-05,2016,6,June,Sunday,14,Afternoon,June,Sun
06-05-2016 15:06,06-05-2016 15:22,Business,Cary,Morrisville,7.8,Customer Visit,2016-06-05 15:06:00,2016-06-05 15:22:00,16.0,2016-06-05,2016,6,June,Sunday,15,Afternoon,June,Sun
06-05-2016 15:57,06-05-2016 16:08,Business,Weston,Weston,3.8,Meal/Entertain,2016-06-05 15:57:00,2016-06-05 16:08:00,11.0,2016-06-05,2016,6,June,Sunday,15,Afternoon,June,Sun
06-05-2016 18:05,06-05-2016 18:14,Business,Morrisville,Cary,2.5,Meal/Entertain,2016-06-05 18:05:00,2016-06-05 18:14:00,9.0,2016-06-05,2016,6,June,Sunday,18,Evening,June,Sun
06-05-2016 21:53,06-05-2016 22:05,Business,Cary,Durham,9.9,Meeting,2016-06-05 21:53:00,2016-06-05 22:05:00,12.0,2016-06-05,2016,6,June,Sunday,21,Night,June,Sun
06-05-2016 23:52,06-06-2016 00:08,Business,Durham,Cary,9.9,Meeting,2016-06-05 23:52:00,2016-06-06 00:08:00,16.0,2016-06-05,2016,6,June,Sunday,23,Night,June,Sun
06-06-2016 15:36,06-06-2016 15:45,Business,Whitebridge,Hazelwood,3.0,Errand/Supplies,2016-06-06 15:36:00,2016-06-06 15:45:00,9.0,2016-06-06,2016,6,June,Monday,15,Afternoon,June,Mon
06-06-2016 16:16,06-06-2016 16:24,Business,Hazelwood,Whitebridge,2.4,Errand/Supplies,2016-06-06 16:16:00,2016-06-06 16:24:00,8.0,2016-06-06,2016,6,June,Monday,16,Evening,June,Mon
06-06-2016 20:06,06-06-2016 20:20,Business,Cary,Apex,5.7,Meal/Entertain,2016-06-06 20:06:00,2016-06-06 20:20:00,14.0,2016-06-06,2016,6,June,Monday,20,Night,June,Mon
06-06-2016 21:08,06-06-2016 21:37,Business,Apex,Cary,7.2,Meal/Entertain,2016-06-06 21:08:00,2016-06-06 21:37:00,29.0,2016-06-06,2016,6,June,Monday,21,Night,June,Mon
06-06-2016 21:41,06-06-2016 22:00,Business,Cary,Durham,10.4,Meeting,2016-06-06 21:41:00,2016-06-06 22:00:00,19.0,2016-06-06,2016,6,June,Monday,21,Night,June,Mon
06-06-2016 23:34,06-06-2016 23:48,Business,Durham,Cary,9.9,Meeting,2016-06-06 23:34:00,2016-06-06 23:48:00,14.0,2016-06-06,2016,6,June,Monday,23,Night,June,Mon
06-07-2016 21:42,06-07-2016 22:00,Business,Cary,Durham,10.4,Meeting,2016-06-07 21:42:00,2016-06-07 22:00:00,18.0,2016-06-07,2016,6,June,Tuesday,21,Night,June,Tues
06-07-2016 23:41,06-08-2016 00:04,Business,Durham,Cary,9.9,Meeting,2016-06-07 23:41:00,2016-06-08 00:04:00,23.0,2016-06-07,2016,6,June,Tuesday,23,Night,June,Tues
06-08-2016 08:23,06-08-2016 08:53,Business,Cary,Morrisville,8.7,Meal/Entertain,2016-06-08 08:23:00,2016-06-08 08:53:00,30.0,2016-06-08,2016,6,June,Wednesday,8,Morning,June,Wed
06-08-2016 12:04,06-08-2016 13:01,Business,Jamaica,New York,22.3,Errand/Supplies,2016-06-08 12:04:00,2016-06-08 13:01:00,57.0,2016-06-08,2016,6,June,Wednesday,12,Afternoon,June,Wed
06-08-2016 13:12,06-08-2016 13:29,Business,Seaport,Gramercy-Flatiron,3.3,Meal/Entertain,2016-06-08 13:12:00,2016-06-08 13:29:00,17.0,2016-06-08,2016,6,June,Wednesday,13,Afternoon,June,Wed
06-08-2016 14:31,06-08-2016 14:37,Business,Medical Centre,Tudor City,0.7,Errand/Supplies,2016-06-08 14:31:00,2016-06-08 14:37:00,6.0,2016-06-08,2016,6,June,Wednesday,14,Afternoon,June,Wed
06-08-2016 16:55,06-08-2016 17:11,Business,Rose Hill,Soho,2.5,Meal/Entertain,2016-06-08 16:55:00,2016-06-08 17:11:00,16.0,2016-06-08,2016,6,June,Wednesday,16,Evening,June,Wed
06-08-2016 17:16,06-08-2016 17:18,Business,Soho,Tribeca,0.5,Errand/Supplies,2016-06-08 17:16:00,2016-06-08 17:18:00,2.0,2016-06-08,2016,6,June,Wednesday,17,Evening,June,Wed
06-08-2016 17:59,06-08-2016 18:05,Business,Tribeca,Financial District,0.9,Errand/Supplies,2016-06-08 17:59:00,2016-06-08 18:05:00,6.0,2016-06-08,2016,6,June,Wednesday,17,Evening,June,Wed
06-08-2016 20:11,06-08-2016 20:25,Business,Financial District,Kips Bay,4.8,Errand/Supplies,2016-06-08 20:11:00,2016-06-08 20:25:00,14.0,2016-06-08,2016,6,June,Wednesday,20,Night,June,Wed
06-10-2016 15:19,06-10-2016 16:28,Business,New York,Jamaica,16.3,Meeting,2016-06-10 15:19:00,2016-06-10 16:28:00,69.0,2016-06-10,2016,6,June,Friday,15,Afternoon,June,Fri
06-10-2016 21:47,06-10-2016 22:04,Business,Cary,Durham,10.4,Meeting,2016-06-10 21:47:00,2016-06-10 22:04:00,17.0,2016-06-10,2016,6,June,Friday,21,Night,June,Fri
06-10-2016 23:53,06-11-2016 00:01,Business,Durham,Cary,9.9,Meeting,2016-06-10 23:53:00,2016-06-11 00:01:00,8.0,2016-06-10,2016,6,June,Friday,23,Night,June,Fri
06-11-2016 17:08,06-11-2016 17:16,Business,Cary,Morrisville,3.7,Errand/Supplies,2016-06-11 17:08:00,2016-06-11 17:16:00,8.0,2016-06-11,2016,6,June,Saturday,17,Evening,June,Sat
06-11-2016 17:34,06-11-2016 17:39,Business,Morrisville,Cary,4.6,Meal/Entertain,2016-06-11 17:34:00,2016-06-11 17:39:00,5.0,2016-06-11,2016,6,June,Saturday,17,Evening,June,Sat
06-11-2016 21:45,06-11-2016 22:04,Business,Cary,Durham,10.4,Meeting,2016-06-11 21:45:00,2016-06-11 22:04:00,19.0,2016-06-11,2016,6,June,Saturday,21,Night,June,Sat
06-11-2016 23:39,06-12-2016 00:05,Business,Durham,Cary,9.9,Meeting,2016-06-11 23:39:00,2016-06-12 00:05:00,26.0,2016-06-11,2016,6,June,Saturday,23,Night,June,Sat
06-12-2016 19:53,06-12-2016 19:56,Business,Cary,Morrisville,2.5,Meal/Entertain,2016-06-12 19:53:00,2016-06-12 19:56:00,3.0,2016-06-12,2016,6,June,Sunday,19,Evening,June,Sun
06-12-2016 20:05,06-12-2016 20:16,Business,Morrisville,Cary,4.3,Errand/Supplies,2016-06-12 20:05:00,2016-06-12 20:16:00,11.0,2016-06-12,2016,6,June,Sunday,20,Night,June,Sun
06-12-2016 21:58,06-12-2016 22:19,Business,Parkway,Whitebridge,2.8,Errand/Supplies,2016-06-12 21:58:00,2016-06-12 22:19:00,21.0,2016-06-12,2016,6,June,Sunday,21,Night,June,Sun
6/13/2016 5:23,6/13/2016 5:42,Business,Cary,Morrisville,8.4,Meal/Entertain,2016-06-13 05:23:00,2016-06-13 05:42:00,19.0,2016-06-13,2016,6,June,Monday,5,Morning,June,Mon
6/13/2016 14:17,6/13/2016 14:46,Business,Oakland,Emeryville,13.2,Meeting,2016-06-13 14:17:00,2016-06-13 14:46:00,29.0,2016-06-13,2016,6,June,Monday,14,Afternoon,June,Mon
6/13/2016 18:08,6/13/2016 18:47,Business,Emeryville,Berkeley,3.9,Meal/Entertain,2016-06-13 18:08:00,2016-06-13 18:47:00,39.0,2016-06-13,2016,6,June,Monday,18,Evening,June,Mon
6/13/2016 18:54,6/13/2016 19:23,Business,Berkeley,Oakland,5.1,Meal/Entertain,2016-06-13 18:54:00,2016-06-13 19:23:00,29.0,2016-06-13,2016,6,June,Monday,18,Evening,June,Mon
6/13/2016 20:00,6/13/2016 20:05,Business,Oakland,Unknown Location,5.2,Customer Visit,2016-06-13 20:00:00,2016-06-13 20:05:00,5.0,2016-06-13,2016,6,June,Monday,20,Night,June,Mon
6/14/2016 16:09,6/14/2016 16:39,Business,San Francisco,Emeryville,11.6,Meeting,2016-06-14 16:09:00,2016-06-14 16:39:00,30.0,2016-06-14,2016,6,June,Tuesday,16,Evening,June,Tues
6/14/2016 17:15,6/14/2016 17:24,Business,Emeryville,Oakland,5.1,Meeting,2016-06-14 17:15:00,2016-06-14 17:24:00,9.0,2016-06-14,2016,6,June,Tuesday,17,Evening,June,Tues
6/14/2016 17:27,6/14/2016 17:57,Business,Downtown,Bay Farm Island,9.3,Errand/Supplies,2016-06-14 17:27:00,2016-06-14 17:57:00,30.0,2016-06-14,2016,6,June,Tuesday,17,Evening,June,Tues
6/15/2016 1:46,6/15/2016 2:06,Business,Kenner,New Orleans,12.4,Between Offices,2016-06-15 01:46:00,2016-06-15 02:06:00,20.0,2016-06-15,2016,6,June,Wednesday,1,Morning,June,Wed
6/15/2016 15:26,6/15/2016 15:34,Business,CBD,Lower Garden District,1.9,Between Offices,2016-06-15 15:26:00,2016-06-15 15:34:00,8.0,2016-06-15,2016,6,June,Wednesday,15,Afternoon,June,Wed
6/15/2016 16:37,6/15/2016 17:02,Business,Lower Garden District,Lakeview,6.4,Customer Visit,2016-06-15 16:37:00,2016-06-15 17:02:00,25.0,2016-06-15,2016,6,June,Wednesday,16,Evening,June,Wed
6/15/2016 19:52,6/15/2016 19:58,Business,Storyville,Faubourg Marigny,1.5,Meal/Entertain,2016-06-15 19:52:00,2016-06-15 19:58:00,6.0,2016-06-15,2016,6,June,Wednesday,19,Evening,June,Wed
6/21/2016 17:11,6/21/2016 18:02,Business,Raleigh,Cary,16.6,Meal/Entertain,2016-06-21 17:11:00,2016-06-21 18:02:00,51.0,2016-06-21,2016,6,June,Tuesday,17,Evening,June,Tues
6/24/2016 10:41,6/24/2016 10:57,Business,Whitebridge,Waverly Place,7.1,Meal/Entertain,2016-06-24 10:41:00,2016-06-24 10:57:00,16.0,2016-06-24,2016,6,June,Friday,10,Morning,June,Fri
6/24/2016 11:54,6/24/2016 12:01,Business,Waverly Place,Macgregor Downs,2.1,Meal/Entertain,2016-06-24 11:54:00,2016-06-24 12:01:00,7.0,2016-06-24,2016,6,June,Friday,11,Afternoon,June,Fri
6/24/2016 12:19,6/24/2016 12:37,Business,Cary,Raleigh,8.6,Errand/Supplies,2016-06-24 12:19:00,2016-06-24 12:37:00,18.0,2016-06-24,2016,6,June,Friday,12,Afternoon,June,Fri
6/24/2016 12:50,6/24/2016 13:12,Business,Raleigh,Morrisville,9.0,Errand/Supplies,2016-06-24 12:50:00,2016-06-24 13:12:00,22.0,2016-06-24,2016,6,June,Friday,12,Afternoon,June,Fri
6/24/2016 13:18,6/24/2016 13:27,Business,Morrisville,Cary,3.1,Errand/Supplies,2016-06-24 13:18:00,2016-06-24 13:27:00,9.0,2016-06-24,2016,6,June,Friday,13,Afternoon,June,Fri
6/24/2016 14:01,6/24/2016 14:20,Business,Cary,Morrisville,8.4,Temporary Site,2016-06-24 14:01:00,2016-06-24 14:20:00,19.0,2016-06-24,2016,6,June,Friday,14,Afternoon,June,Fri
6/25/2016 9:15,6/25/2016 10:08,Business,New Orleans,Chalmette,11.8,Between Offices,2016-06-25 09:15:00,2016-06-25 10:08:00,53.0,2016-06-25,2016,6,June,Saturday,9,Morning,June,Sat
6/25/2016 10:18,6/25/2016 10:25,Business,Chalmette,Arabi,1.1,Errand/Supplies,2016-06-25 10:18:00,2016-06-25 10:25:00,7.0,2016-06-25,2016,6,June,Saturday,10,Morning,June,Sat
6/25/2016 10:50,6/25/2016 11:18,Business,Arabi,Metairie,17.0,Meal/Entertain,2016-06-25 10:50:00,2016-06-25 11:18:00,28.0,2016-06-25,2016,6,June,Saturday,10,Morning,June,Sat
6/25/2016 11:25,6/25/2016 11:34,Business,Pontchartrain Shores,Pontchartrain Shores,1.7,Meeting,2016-06-25 11:25:00,2016-06-25 11:34:00,9.0,2016-06-25,2016,6,June,Saturday,11,Afternoon,June,Sat
6/25/2016 11:53,6/25/2016 13:21,Business,Metairie,New Orleans,15.5,Meeting,2016-06-25 11:53:00,2016-06-25 13:21:00,88.0,2016-06-25,2016,6,June,Saturday,11,Afternoon,June,Sat
6/26/2016 17:43,6/26/2016 18:18,Business,New Orleans,Kenner,12.6,Meeting,2016-06-26 17:43:00,2016-06-26 18:18:00,35.0,2016-06-26,2016,6,June,Sunday,17,Evening,June,Sun
6/28/2016 0:48,6/28/2016 1:05,Business,Morrisville,Cary,8.2,Customer Visit,2016-06-28 00:48:00,2016-06-28 01:05:00,17.0,2016-06-28,2016,6,June,Tuesday,0,Morning,June,Tues
6/28/2016 20:13,6/28/2016 20:33,Business,Cary,Durham,10.4,Meeting,2016-06-28 20:13:00,2016-06-28 20:33:00,20.0,2016-06-28,2016,6,June,Tuesday,20,Night,June,Tues
